name,email,role,job_level,Manager,Start_date,nationality,residence,Gender,business_group,staff_id,username,position,position_level,styles,industries,software,citizenship,date_of_mobility,previous_role,previous_manager,previous_job_level,previous_functional_group
Kendra Anthony,kendra.anthony@domain.com,Business Development Manager,4a Manager,Brycen Velez,09-05-22,"Greece, Zimbabwe",South Africa,Male,Business Function,10619,kendra.anthony,CORE,3,[Original],,[PowerPoint],"Greece, Zimbabwe",24-09-23,Business Development Manager,Laylah Valenzuela,,Business Function
Kendra Anthony,kendra.anthony@domain.com,Business Development Manager,4a Manager,Brycen Velez,09-05-22,"Greece, Zimbabwe",South Africa,Male,Business Function,10619,kendra.anthony,CORE,3,[Original],,[PowerPoint],"Greece, Zimbabwe",10-10-23,Outbound Business Development Manager,Laylah Valenzuela,4a Manager,Business Function
Kendra Anthony,kendra.anthony@domain.com,Business Development Manager,4a Manager,Brycen Velez,09-05-22,"Greece, Zimbabwe",South Africa,Male,Business Function,10619,kendra.anthony,CORE,3,[Original],,[PowerPoint],"Greece, Zimbabwe",26-10-23,Business Development Manager,Laylah Valenzuela,4a Manager,Business Function
Kendra Anthony,kendra.anthony@domain.com,Business Development Manager,4a Manager,Brycen Velez,09-05-22,"Greece, Zimbabwe",South Africa,Male,Business Function,10619,kendra.anthony,CORE,3,[Original],,[PowerPoint],"Greece, Zimbabwe",26-10-23,Business Development Manager,Laylah Valenzuela,4a Manager,Business Function
Kendra Anthony,kendra.anthony@domain.com,Business Development Manager,4a Manager,Brycen Velez,09-05-22,"Greece, Zimbabwe",South Africa,Male,Business Function,10619,kendra.anthony,CORE,3,[Original],,[PowerPoint],"Greece, Zimbabwe",07-02-24,Business Development Manager,Laylah Valenzuela,4a Manager,Business Function
Kendra Anthony,kendra.anthony@domain.com,Business Development Manager,4a Manager,Brycen Velez,09-05-22,"Greece, Zimbabwe",South Africa,Male,Business Function,10619,kendra.anthony,CORE,3,[Original],,[PowerPoint],"Greece, Zimbabwe",18-06-24,Business Development Manager,Brycen Velez,4a Manager,Business Function
Shiloh Robinson,shiloh.robinson@domain.com,Senior Product Designer,3b,John Pacheco,20-06-22,Brazil,Brazil,Female,Business Function,10620,shiloh.robinson,CORE,3,,[Other],"[Illustrator, Photoshop]",Brazil,01-09-22,Senior Product Designer,Ellianna Greer,3,Business Function
Shiloh Robinson,shiloh.robinson@domain.com,Senior Product Designer,3b,John Pacheco,20-06-22,Brazil,Brazil,Female,Business Function,10620,shiloh.robinson,CORE,3,,[Other],"[Illustrator, Photoshop]",Brazil,03-01-23,Product Designer,Ellianna Greer,3,Business Function
Shiloh Robinson,shiloh.robinson@domain.com,Senior Product Designer,3b,John Pacheco,20-06-22,Brazil,Brazil,Female,Business Function,10620,shiloh.robinson,CORE,3,,[Other],"[Illustrator, Photoshop]",Brazil,27-03-23,Product Designer,John Pacheco,3,Business Function
Shiloh Robinson,shiloh.robinson@domain.com,Senior Product Designer,3b,John Pacheco,20-06-22,Brazil,Brazil,Female,Business Function,10620,shiloh.robinson,CORE,3,,[Other],"[Illustrator, Photoshop]",Brazil,24-09-23,Senior Product Designer,John Pacheco,3,Business Function
Shiloh Robinson,shiloh.robinson@domain.com,Senior Product Designer,3b,John Pacheco,20-06-22,Brazil,Brazil,Female,Business Function,10620,shiloh.robinson,CORE,3,,[Other],"[Illustrator, Photoshop]",Brazil,25-09-23,Senior Product Designer,John Pacheco,3b,Business Function
Nora Cortes,nora.cortes@domain.com,Lead Site Reliability Engineer,4a IC,Marvin Durham,30-10-23,Romania,Spain,Male,Business Function,10621,nora.cortes,,,[Original],[Branding],[],Romania,21-11-23,Lead Site Reliability Engineer,Marvin Durham,4a Manager,Business Function
Banks Robles,banks.robles@domain.com,Creative,2b,Sawyer Christensen,06-11-23,Guatemala,Guatemala,Male,Creative,10622,banks.robles,DESIGN_DIRECTOR,1,[],[Branding],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Guatemala,09-01-24,Creative,,2b,Creative
Felicity Francis,felicity.francis@domain.com,Creative,3b,Roman Durham,04-04-22,Brazil,Brazil,Male,Creative,10623,felicity.francis,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,15-07-22,Senior Motion Designer,Stella Valentine,5,Creative
Felicity Francis,felicity.francis@domain.com,Creative,3b,Roman Durham,04-04-22,Brazil,Brazil,Male,Creative,10623,felicity.francis,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,01-02-23,Creative,,5,Creative
Felicity Francis,felicity.francis@domain.com,Creative,3b,Roman Durham,04-04-22,Brazil,Brazil,Male,Creative,10623,felicity.francis,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,05-06-23,Creative,,5,Creative
Felicity Francis,felicity.francis@domain.com,Creative,3b,Roman Durham,04-04-22,Brazil,Brazil,Male,Creative,10623,felicity.francis,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,24-09-23,Creative,,5,Creative
Felicity Francis,felicity.francis@domain.com,Creative,3b,Roman Durham,04-04-22,Brazil,Brazil,Male,Creative,10623,felicity.francis,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,15-02-24,Creative,,3a,Creative
Felicity Francis,felicity.francis@domain.com,Creative,3b,Roman Durham,04-04-22,Brazil,Brazil,Male,Creative,10623,felicity.francis,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,27-03-24,Creative,Roman Durham,3a,Creative
Felicity Francis,felicity.francis@domain.com,Creative,3b,Roman Durham,04-04-22,Brazil,Brazil,Male,Creative,10623,felicity.francis,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,30-04-24,Creative,Roman Durham,3a,Creative
Felicity Francis,felicity.francis@domain.com,Creative,3b,Roman Durham,04-04-22,Brazil,Brazil,Male,Creative,10623,felicity.francis,CORE,3,"[Minimalistic, Corporate, Modern]",,"[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Brazil,04-06-24,Creative,Roman Durham,3a,Creative
Harvey Richmond,harvey.richmond@domain.com,Senior Product Designer,3a,John Pacheco,18-09-23,Brazil,Brazil,Male,Business Function,10624,harvey.richmond,SPECIALIST,4,,"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",Brazil,24-09-23,Senior Product Designer,John Pacheco,3,Business Function
Whitney Stone,whitney.stone@domain.com,Senior Account Executive,4b IC,Lewis Reese,02-03-20,South Africa,South Africa,Male,Business Function,10625,whitney.stone,CORE,4,[Other],[Film],[Other],South Africa,19-05-22,Senior Account Executive,Laylah Valenzuela,,Business Function
Whitney Stone,whitney.stone@domain.com,Senior Account Executive,4b IC,Lewis Reese,02-03-20,South Africa,South Africa,Male,Business Function,10625,whitney.stone,CORE,4,[Other],[Film],[Other],South Africa,13-07-22,Senior Account Executive,Laylah Valenzuela,7,Business Function
Whitney Stone,whitney.stone@domain.com,Senior Account Executive,4b IC,Lewis Reese,02-03-20,South Africa,South Africa,Male,Business Function,10625,whitney.stone,CORE,4,[Other],[Film],[Other],South Africa,14-12-22,Senior Account Executive,,7,Business Function
Whitney Stone,whitney.stone@domain.com,Senior Account Executive,4b IC,Lewis Reese,02-03-20,South Africa,South Africa,Male,Business Function,10625,whitney.stone,CORE,4,[Other],[Film],[Other],South Africa,24-09-23,Senior Account Executive,Naya Small,7,Business Function
Whitney Stone,whitney.stone@domain.com,Senior Account Executive,4b IC,Lewis Reese,02-03-20,South Africa,South Africa,Male,Business Function,10625,whitney.stone,CORE,4,[Other],[Film],[Other],South Africa,25-09-23,Senior Account Executive,Naya Small,4a IC,Business Function
Whitney Stone,whitney.stone@domain.com,Senior Account Executive,4b IC,Lewis Reese,02-03-20,South Africa,South Africa,Male,Business Function,10625,whitney.stone,CORE,4,[Other],[Film],[Other],South Africa,01-01-24,Senior Account Executive,Naya Small,4b IC,Business Function
Whitney Stone,whitney.stone@domain.com,Senior Account Executive,4b IC,Lewis Reese,02-03-20,South Africa,South Africa,Male,Business Function,10625,whitney.stone,CORE,4,[Other],[Film],[Other],South Africa,18-06-24,Senior Account Executive,Lewis Reese,4b IC,Business Function
Whitney Stone,whitney.stone@domain.com,Senior Account Executive,4b IC,Lewis Reese,02-03-20,South Africa,South Africa,Male,Business Function,10625,whitney.stone,CORE,4,[Other],[Film],[Other],South Africa,01-08-24,Senior Account Executive,Lewis Reese,4b IC,Business Function
Finn Turner,finn.turner@domain.com,Creative Project Manager,3a,Reed Hill,22-09-19,Indonesia,Indonesia,Female,CPM,10626,finn.turner,CORE,5,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Indonesia,08-03-22,Creative Project Manager,Reed Hill,2,CPM
Finn Turner,finn.turner@domain.com,Creative Project Manager,3a,Reed Hill,22-09-19,Indonesia,Indonesia,Female,CPM,10626,finn.turner,CORE,5,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Indonesia,17-03-23,Creative Project Manager,Reed Hill,3,CPM
Finn Turner,finn.turner@domain.com,Creative Project Manager,3a,Reed Hill,22-09-19,Indonesia,Indonesia,Female,CPM,10626,finn.turner,CORE,5,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Indonesia,05-06-23,Creative Project Manager,Reed Hill,4,CPM
Finn Turner,finn.turner@domain.com,Creative Project Manager,3a,Reed Hill,22-09-19,Indonesia,Indonesia,Female,CPM,10626,finn.turner,CORE,5,[Other],"[Finance, Technology, Corporate]","[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Indonesia,24-09-23,Creative Project Manager,Reed Hill,3,CPM
Brooklyn McDaniel,brooklyn.mcdaniel@domain.com,Account Executive,3b,Lewis Reese,02-05-22,South Africa,South Africa,Male,Business Function,10627,brooklyn.mcdaniel,ADMIN,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,19-05-22,Account Executive,Laylah Valenzuela,,Business Function
Brooklyn McDaniel,brooklyn.mcdaniel@domain.com,Account Executive,3b,Lewis Reese,02-05-22,South Africa,South Africa,Male,Business Function,10627,brooklyn.mcdaniel,ADMIN,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,13-07-22,Account Executive,Laylah Valenzuela,5,Business Function
Brooklyn McDaniel,brooklyn.mcdaniel@domain.com,Account Executive,3b,Lewis Reese,02-05-22,South Africa,South Africa,Male,Business Function,10627,brooklyn.mcdaniel,ADMIN,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,14-12-22,Account Executive,,5,Business Function
Brooklyn McDaniel,brooklyn.mcdaniel@domain.com,Account Executive,3b,Lewis Reese,02-05-22,South Africa,South Africa,Male,Business Function,10627,brooklyn.mcdaniel,ADMIN,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,24-09-23,Account Executive,Graysen Berger,5,Business Function
Brooklyn McDaniel,brooklyn.mcdaniel@domain.com,Account Executive,3b,Lewis Reese,02-05-22,South Africa,South Africa,Male,Business Function,10627,brooklyn.mcdaniel,ADMIN,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,06-06-24,Account Executive,Graysen Berger,3a,Business Function
Brooklyn McDaniel,brooklyn.mcdaniel@domain.com,Account Executive,3b,Lewis Reese,02-05-22,South Africa,South Africa,Male,Business Function,10627,brooklyn.mcdaniel,ADMIN,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,18-06-24,Account Executive,Graysen Berger,3b,Business Function
Brooklyn McDaniel,brooklyn.mcdaniel@domain.com,Account Executive,3b,Lewis Reese,02-05-22,South Africa,South Africa,Male,Business Function,10627,brooklyn.mcdaniel,ADMIN,3,[],"[Finance, Technology, Corporate]","[Illustrator, Photoshop]",South Africa,01-08-24,Account Executive,Graysen Berger,3b,Business Function
Major Oâ€™Neal,major.oâ€™neal@domain.com,Engineering Manager,4b Manager,Elaina Mack,05-09-22,Poland,Poland,Male,Business Function,10628,major.oâ€™neal,DESIGN_DIRECTOR,2,,[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,01-09-22,Engineering Manager,Miracle Long,3,Business Function
Major Oâ€™Neal,major.oâ€™neal@domain.com,Engineering Manager,4b Manager,Elaina Mack,05-09-22,Poland,Poland,Male,Business Function,10628,major.oâ€™neal,DESIGN_DIRECTOR,2,,[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,24-09-23,Engineering Manager,Miracle Long,4,Business Function
Major Oâ€™Neal,major.oâ€™neal@domain.com,Engineering Manager,4b Manager,Elaina Mack,05-09-22,Poland,Poland,Male,Business Function,10628,major.oâ€™neal,DESIGN_DIRECTOR,2,,[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,10-10-23,Engineering Manager,Miracle Long,4a Manager,Business Function
Major Oâ€™Neal,major.oâ€™neal@domain.com,Engineering Manager,4b Manager,Elaina Mack,05-09-22,Poland,Poland,Male,Business Function,10628,major.oâ€™neal,DESIGN_DIRECTOR,2,,[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,03-06-24,Engineering Manager,,4a Manager,Business Function
Major Oâ€™Neal,major.oâ€™neal@domain.com,Engineering Manager,4b Manager,Elaina Mack,05-09-22,Poland,Poland,Male,Business Function,10628,major.oâ€™neal,DESIGN_DIRECTOR,2,,[Other],"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",Poland,07-08-24,Engineering Manager,,4b Manager,Business Function
Treasure Finley,treasure.finley@domain.com,Creative,2b,Augustine Nixon,08-01-24,Brazil,Brazil,Male,Creative,10629,treasure.finley,CORE,4,[Corporate],"[Finance, Technology, Corporate]",[PowerPoint],Brazil,,,,,
Calum Baker,calum.baker@domain.com,Creative Project Manager,1b,Cecilia Fleming,02-05-22,South Africa,South Africa,Female,CPM,10630,calum.baker,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[PowerPoint],South Africa,05-06-23,Creative Project Manager,,4,CPM
Calum Baker,calum.baker@domain.com,Creative Project Manager,1b,Cecilia Fleming,02-05-22,South Africa,South Africa,Female,CPM,10630,calum.baker,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[PowerPoint],South Africa,24-09-23,Creative Project Manager,,1,CPM
Calum Baker,calum.baker@domain.com,Creative Project Manager,1b,Cecilia Fleming,02-05-22,South Africa,South Africa,Female,CPM,10630,calum.baker,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[PowerPoint],South Africa,01-11-23,Creative Project Manager,,1a,CPM
Calum Baker,calum.baker@domain.com,Creative Project Manager,1b,Cecilia Fleming,02-05-22,South Africa,South Africa,Female,CPM,10630,calum.baker,DESIGN_DIRECTOR,2,"[Minimalistic, Corporate, Modern]","[Finance, Technology, Corporate]",[PowerPoint],South Africa,06-06-24,Creative Project Manager,Cecilia Fleming,1a,CPM
Isla Byrd,isla.byrd@domain.com,"Onboarding Consultant, Specialist",2b,Luca Ware,06-05-24,Brazil,Brazil,Male,Business Function,10631,isla.byrd,ADMIN,1,[Corporate],[Branding],[],Brazil,29-07-24,"Onboarding Consultant, Specialist",,2b,Business Function
Isla Byrd,isla.byrd@domain.com,"Onboarding Consultant, Specialist",2b,Luca Ware,06-05-24,Brazil,Brazil,Male,Business Function,10631,isla.byrd,ADMIN,1,[Corporate],[Branding],[],Brazil,19-08-24,"Onboarding Consultant, Specialist",Luca Ware,2b,Business Function
Cristian Villalobos,cristian.villalobos@domain.com,SEO Content Editor,3a,Guadalupe Howe,19-02-24,Venezuela,Ecuador,Male,Business Function,10632,cristian.villalobos,ADMIN,4,,"[Lifestyle, Marketing]","[SquareSpace, Shopify, PowerPoint, Photoshop, Illustrator]",Venezuela,,,,,
Zoya Escobar,zoya.escobar@domain.com,Software Engineer,2b,Melani Thornton,03-04-23,Ukraine,Poland,Male,Business Function,10633,zoya.escobar,DESIGN_DIRECTOR,4,[Other],[Other],"[Illustrator, Photoshop]",Ukraine,13-04-23,Software Engineer,Melani Thornton,2,Business Function
Zoya Escobar,zoya.escobar@domain.com,Software Engineer,2b,Melani Thornton,03-04-23,Ukraine,Poland,Male,Business Function,10633,zoya.escobar,DESIGN_DIRECTOR,4,[Other],[Other],"[Illustrator, Photoshop]",Ukraine,24-09-23,Software Engineer,Melani Thornton,2,Business Function
Zoya Escobar,zoya.escobar@domain.com,Software Engineer,2b,Melani Thornton,03-04-23,Ukraine,Poland,Male,Business Function,10633,zoya.escobar,DESIGN_DIRECTOR,4,[Other],[Other],"[Illustrator, Photoshop]",Ukraine,01-07-24,Software Engineer,Melani Thornton,2b,Business Function
Zoya Escobar,zoya.escobar@domain.com,Software Engineer,2b,Melani Thornton,03-04-23,Ukraine,Poland,Male,Business Function,10633,zoya.escobar,DESIGN_DIRECTOR,4,[Other],[Other],"[Illustrator, Photoshop]",Ukraine,12-08-24,Software Engineer,Melani Thornton,2b,Business Function
Zachariah Cummings,zachariah.cummings@domain.com,Creative Lead,4a IC,Kohen Carlson,06-06-22,South Africa,South Africa,Male,Creative,10634,zachariah.cummings,SPECIALIST,1,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,13-01-23,Creative Account Lead,Chaya Glover,7,Creative
Zachariah Cummings,zachariah.cummings@domain.com,Creative Lead,4a IC,Kohen Carlson,06-06-22,South Africa,South Africa,Male,Creative,10634,zachariah.cummings,SPECIALIST,1,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,02-02-23,Creative Account Lead,Poppy Golden,7,Creative
Zachariah Cummings,zachariah.cummings@domain.com,Creative Lead,4a IC,Kohen Carlson,06-06-22,South Africa,South Africa,Male,Creative,10634,zachariah.cummings,SPECIALIST,1,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,11-05-23,Creative Account Lead,Poppy Golden,7,Creative
Zachariah Cummings,zachariah.cummings@domain.com,Creative Lead,4a IC,Kohen Carlson,06-06-22,South Africa,South Africa,Male,Creative,10634,zachariah.cummings,SPECIALIST,1,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,05-06-23,Creative Account Lead,Poppy Golden,7,Creative
Zachariah Cummings,zachariah.cummings@domain.com,Creative Lead,4a IC,Kohen Carlson,06-06-22,South Africa,South Africa,Male,Creative,10634,zachariah.cummings,SPECIALIST,1,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,24-09-23,Creative Account Lead,Poppy Golden,7,Creative
Zachariah Cummings,zachariah.cummings@domain.com,Creative Lead,4a IC,Kohen Carlson,06-06-22,South Africa,South Africa,Male,Creative,10634,zachariah.cummings,SPECIALIST,1,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,27-09-23,Creative Account Lead,Poppy Golden,4a IC,Creative
Zachariah Cummings,zachariah.cummings@domain.com,Creative Lead,4a IC,Kohen Carlson,06-06-22,South Africa,South Africa,Male,Creative,10634,zachariah.cummings,SPECIALIST,1,[Original],,"[Illustrator, Photoshop, PowerPoint, Keynote, InDesign]",South Africa,20-11-23,Creative Lead,Poppy Golden,4a IC,Creative
